time_gmt,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
2019-01-05T11:00:00Z,Clear,clear-day,0,0,NA,23.98,23.98,14.13,0.54,1014.62,4.67,6.84,359,0,2,10.003,263.5
2019-01-05T12:00:00Z,Clear,clear-day,0,0,NA,24.04,24.04,13.67,0.52,1014.12,5.44,7.85,4,0,4,10.003,262.7
2019-01-05T13:00:00Z,Clear,clear-day,0,0,NA,25.04,25.04,12.97,0.47,1013.96,4.88,7.44,6,0,7,10.003,262.5
2019-01-05T14:00:00Z,Clear,clear-day,0,0,NA,25.74,25.74,14.22,0.49,1013.67,4.95,6.7,11,0,10,10.003,262.5
2019-01-05T15:00:00Z,Clear,clear-day,0,0,NA,27.04,27.04,11.5,0.38,1013.25,5.32,6.08,10,0,13,10.003,262.2
2019-01-05T16:00:00Z,Clear,clear-day,0,0,NA,27.23,27.23,13.3,0.42,1012.64,4.76,5.76,9,0,13,10.003,261.8
2019-01-05T17:00:00Z,Clear,clear-day,0,0,NA,27.32,27.32,12.1,0.39,1011.91,4.23,5.56,41,0,13,10.003,261.1
2019-01-05T18:00:00Z,Clear,clear-day,0,0,NA,28.92,28.92,12.19,0.36,1011.27,3.67,4.94,28,0,10,10.003,263.1
2019-01-05T19:00:00Z,Clear,clear-day,0,0,NA,29.12,29.12,12.2,0.35,1010.49,4.61,4.69,46,0.02,7,10.003,263
2019-01-05T20:00:00Z,Clear,clear-day,0,0,NA,29.14,29.14,13.53,0.38,1009.7,3.73,4.55,61,0.05,4,10.003,262.6
2019-01-05T21:00:00Z,Clear,clear-day,0,0,NA,28.27,28.27,14.99,0.44,1009.16,4.48,4.68,57,0.07,2,10.003,262.1
2019-01-05T22:00:00Z,Clear,clear-day,0,0,NA,27.96,28.25,16,0.48,1008.99,4.23,5.23,76,0.07,0,10.003,261.6
2019-01-05T23:00:00Z,Clear,clear-day,0,0,NA,26.83,27.45,16.51,0.53,1009.06,4.09,6.04,81,0.05,0,10.003,261
2019-01-06T00:00:00Z,Clear,clear-night,0,0,NA,25.79,26.05,17.95,0.62,1008.48,3.23,6.18,87,0.04,0,10.003,259.8
2019-01-06T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,26.11,26.46,18.92,0.65,1008.63,3.53,7.02,41,0.19,0,10.003,259.5
2019-01-06T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,25.13,25.48,18.88,0.68,1008.94,3.01,7.98,26,0.19,0,10.003,259.6
2019-01-06T03:00:00Z,Clear,clear-night,0,0,NA,25.63,25.97,18.81,0.66,1009.13,3.9,8.7,19,0,0,10.003,259.6
2019-01-06T04:00:00Z,Clear,clear-night,0,0,NA,25.91,26.22,18.55,0.64,1009.13,4.35,9.07,21,0,0,10.003,259.8
2019-01-06T05:00:00Z,Clear,clear-night,0,0,NA,25.71,26.04,18.65,0.65,1009.04,3.69,9.21,15,0,0,10.003,260
2019-01-06T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,24.47,24.7,17.76,0.66,1008.64,3.63,7.16,344,0.84,0,10.003,259.3
2019-01-06T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.06,rain,22.51,22.89,18.77,0.79,1008.47,1.69,6.51,345,0.75,0,9.683,258.8
2019-01-06T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0.05,0.13,rain,22.6,22.93,18.38,0.77,1008.28,3.58,5.88,291,0.75,0,9.259,258.1
2019-01-06T09:00:00Z,Mostly Cloudy,partly-cloudy-day,0.09,0.11,rain,22.41,22.75,18.41,0.78,1008.13,2.89,5.81,251,0.75,0,10.583,257.5
2019-01-06T10:00:00Z,Mostly Cloudy,partly-cloudy-day,0.08,0.09,rain,22.12,22.54,18.98,0.82,1008.03,3.48,6.95,7,0.75,0,9.139,257.1
2019-01-06T11:00:00Z,Overcast,cloudy,0.07,0.06,rain,23.03,23.53,19.75,0.82,1007.96,4.73,8.67,359,1,1,9.259,256.7
2019-01-06T12:00:00Z,Overcast,cloudy,0.06,0.04,rain,22.56,23.12,20.09,0.86,1007.55,5.33,9.9,292,1,3,8.998,255.7
2019-01-06T13:00:00Z,Overcast,cloudy,0.04,0.03,rain,21.74,22.15,18.82,0.84,1007.02,3.65,8.55,314,1,4,6.104,255.8
2019-01-06T14:00:00Z,Overcast,cloudy,0.01,0.03,rain,22.68,22.93,17.76,0.74,1006.33,3.73,6.08,332,1,5,10.041,256
2019-01-06T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,23.93,24.23,18.32,0.71,1005.71,5.87,5.87,18,0.75,7,10.003,256.2
2019-01-06T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0.04,0.05,rain,26.03,26.46,19.67,0.68,1005.21,4.97,4.97,335,0.75,8,10.003,256
2019-01-06T17:00:00Z,Overcast,cloudy,0.16,0.06,rain,25.78,26.01,17.69,0.61,1004.77,3.21,8.93,227,1,6,9.885,255.6
2019-01-06T18:00:00Z,Overcast,cloudy,0.31,0.13,rain,26.51,27.6,18.65,0.62,1004.39,2.65,8.73,222,1,5,10.003,257.5
2019-01-06T19:00:00Z,Overcast,cloudy,0.41,0.19,rain,27.82,28.33,16.73,0.51,1004.01,2.28,3.17,238,0.96,5,9.971,257.3
2019-01-06T20:00:00Z,Overcast,cloudy,0.56,0.24,rain,27.89,28.69,17.75,0.54,1003.69,1.97,2.82,222,0.9,3,9.936,256.8
2019-01-06T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0.66,0.28,rain,26.89,28.03,18.81,0.61,1003.56,2.54,2.54,200,0.86,2,10.003,256.3
2019-01-06T22:00:00Z,Possible Light Rain,rain,0.54,0.32,rain,27.01,27.68,16.89,0.54,1003.76,1.98,2.08,220,0.87,0,10.381,255.8
2019-01-06T23:00:00Z,Possible Light Rain,rain,0.43,0.38,rain,25.58,25.84,17.96,0.63,1004.16,2.26,2.26,215,0.75,0,10.858,255.3
2019-01-07T00:00:00Z,Possible Light Rain,rain,0.44,0.36,rain,25.43,25.8,19.02,0.68,1003.38,2.9,5.34,237,0.75,0,10.089,256.9
2019-01-07T01:00:00Z,Possible Drizzle,rain,0.34,0.34,rain,24.29,24.79,20.07,0.77,1003.31,2.89,4.63,260,0.96,0,10.012,256.4
2019-01-07T02:00:00Z,Overcast,cloudy,0.23,0.27,rain,23.92,24.44,20.09,0.79,1003.21,2.13,3.34,357,1,0,7.934,255.8
2019-01-07T03:00:00Z,Overcast,cloudy,0.17,0.23,rain,23,23.68,21.11,0.89,1003.03,2.66,2.66,71,1,0,7.826,255.2
2019-01-07T04:00:00Z,Overcast,cloudy,0.08,0.19,rain,22.91,23.55,20.83,0.88,1002.73,1.27,2.21,96,1,0,8.169,254.7
2019-01-07T05:00:00Z,Overcast,cloudy,0.01,0.17,rain,23.03,23.6,20.33,0.85,1002.36,1.87,2.19,191,1,0,8.638,254.2
2019-01-07T06:00:00Z,Overcast,cloudy,0,0,NA,21.96,22.57,20.29,0.9,1001.26,1.21,3.16,231,1,0,10.003,252.3
2019-01-07T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,21.79,22.42,20.42,0.92,1001.04,0.5,3.44,121,0.85,0,9.081,252.1
2019-01-07T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,21.05,21.65,19.96,0.94,1000.99,2.19,3.86,192,0.75,0,8.035,252.2
2019-01-07T09:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,21.18,21.74,19.68,0.91,1001.01,1.96,4.33,171,0.75,0,8.998,252.5
2019-01-07T10:00:00Z,Mostly Cloudy,partly-cloudy-day,0.01,0.08,rain,21.15,21.71,19.68,0.91,1001.15,2.48,4.74,215,0.85,0,8.999,253
2019-01-07T11:00:00Z,Mostly Cloudy,partly-cloudy-day,0.02,0.09,rain,22.75,23.28,19.96,0.84,1001.37,2.42,5.13,180,0.85,2,10.004,253.7
2019-01-07T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0.03,0.1,rain,22.79,23.49,21.15,0.9,999.29,2.91,5.25,200,0.75,3,10.003,256.6
2019-01-07T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0.03,0.11,rain,22.53,22.94,19.04,0.81,999.49,4.28,5.51,244,0.75,5,10.003,259.2
2019-01-07T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0.05,0.11,rain,23.4,23.9,19.8,0.8,1000,3.54,5.71,217,0.75,6,10.003,262.3
2019-01-07T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0.06,0.1,rain,24.48,24.95,19.81,0.75,1000.4,2.48,5.7,218,0.84,7,10.003,265.4
2019-01-07T16:00:00Z,Overcast,cloudy,0.03,0.09,rain,25.3,25.77,19.89,0.72,1000.54,2.45,5.26,197,1,5,10.003,268.3
2019-01-07T17:00:00Z,Overcast,cloudy,0.01,0.07,rain,25.43,25.9,19.96,0.72,1000.58,3.04,4.61,232,1,5,10.003,271.1
2019-01-07T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,25.52,26.02,20.16,0.72,999.8,3.33,5.41,261,0.86,6,10.003,273.1
2019-01-07T19:00:00Z,Overcast,cloudy,0.01,0.04,rain,26.7,28.13,19.96,0.67,999.79,4.08,5.48,232,1,4,9.358,275.3
2019-01-07T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0.05,0.07,rain,27.74,29.43,20.18,0.63,999.91,3.04,5.55,256,0.75,3,8.473,277.2
2019-01-07T21:00:00Z,Partly Cloudy,partly-cloudy-day,0.09,0.06,rain,26.87,28.44,20.31,0.67,1000.19,3.15,5.42,253,0.44,2,7.891,278.5
2019-01-07T22:00:00Z,Partly Cloudy,partly-cloudy-day,0.06,0.05,rain,27.35,29.05,20.37,0.66,1000.72,2.54,4.7,262,0.44,0,7.849,279.1
2019-01-07T23:00:00Z,Partly Cloudy,partly-cloudy-day,0.02,0.01,rain,26.06,26.58,20.4,0.71,1001.41,2.02,3.75,289,0.19,0,8.107,279
2019-01-08T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,25.33,25.96,21.24,0.78,1001.49,2.01,2.01,321,0.57,0,10.003,279.2
2019-01-08T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,24.52,25.1,20.7,0.79,1002.17,1.96,2.72,311,0.37,0,10.157,279.1
2019-01-08T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,24.63,25.21,20.72,0.79,1002.95,2.91,4.66,322,0.15,0,10.081,278.9
2019-01-08T03:00:00Z,Clear,clear-night,0,0,NA,23.75,24.35,20.76,0.83,1003.64,2.35,6.24,324,0,0,10.003,278.7
2019-01-08T04:00:00Z,Clear,clear-night,0,0,NA,23.8,24.42,20.86,0.84,1004.09,2.76,6.95,325,0,0,10.003,278.3
2019-01-08T05:00:00Z,Clear,clear-night,0,0,NA,23.23,23.87,20.9,0.87,1004.45,3.17,7.32,338,0,0,10.003,278
2019-01-08T06:00:00Z,Clear,clear-night,0,0,NA,22.94,23.59,20.87,0.88,1004.46,2.6,6.59,305,0,0,10.003,278.7
2019-01-08T07:00:00Z,Clear,clear-night,0,0,NA,22.4,23.05,20.72,0.9,1005.13,2.59,6.92,305,0,0,10.003,278.5
2019-01-08T08:00:00Z,Clear,clear-night,0,0,NA,22.58,23.19,20.51,0.88,1005.95,2.1,7.31,320,0,0,10.003,278.4
2019-01-08T09:00:00Z,Clear,clear-day,0,0,NA,22.69,23.27,20.3,0.86,1006.72,2.64,7.46,300,0,0,10.003,278.4
2019-01-08T10:00:00Z,Clear,clear-day,0,0,NA,23.78,24.36,20.58,0.82,1007.39,3.71,7.24,299,0,0,10.003,278.6
2019-01-08T11:00:00Z,Clear,clear-day,0,0,NA,25.83,26.4,20.85,0.74,1008.02,2.79,6.79,287,0,2,10.003,278.9
2019-01-08T12:00:00Z,Clear,clear-day,0,0,NA,26.99,28.72,20.72,0.69,1008.97,3.53,7.47,282,0,4,10.003,278.3
2019-01-08T13:00:00Z,Partly Cloudy,partly-cloudy-day,0.04,0.04,rain,27.89,30.36,21.72,0.69,1009.26,4.44,6.62,273,0.19,6,10.003,279.1
2019-01-08T14:00:00Z,Partly Cloudy,partly-cloudy-day,0.21,0.06,rain,29.68,31.44,19.83,0.56,1009.35,3.69,5.44,252,0.44,8,10.003,280.2
2019-01-08T15:00:00Z,Partly Cloudy,partly-cloudy-day,0.35,0.05,rain,29.35,30.62,18.94,0.54,1009.32,2.71,4.6,249,0.44,9,10.003,280.9
2019-01-08T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0.22,0.04,rain,29.56,30.89,19.03,0.53,1009.19,1.95,4.38,240,0.75,7,10.003,280.6
2019-01-08T17:00:00Z,Partly Cloudy,partly-cloudy-day,0.05,0.03,rain,30.17,31.71,19.35,0.52,1008.95,2.41,4.51,71,0.44,9,10.003,280
2019-01-08T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,29.11,31.08,20.32,0.59,1008.98,3.88,3.88,65,0.75,6,10.003,276.4
2019-01-08T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,29.39,31.34,20.22,0.58,1008.55,4.94,4.94,52,0.56,5,10.003,276.2
2019-01-08T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,29.7,31.87,20.49,0.58,1008.01,4.6,5.08,59,0.75,3,10.003,276.6
2019-01-08T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,29.21,31.01,19.99,0.58,1007.67,4.69,5.85,68,0.75,1,10.003,276.9
2019-01-08T22:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,29.21,31.09,20.13,0.58,1007.7,4.77,6.41,58,0.75,0,10.003,276.9
2019-01-08T23:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,29.04,30.98,20.27,0.59,1007.92,5,6.93,75,0.63,0,10.003,276.9
2019-01-09T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,27.89,29.94,20.91,0.66,1007.66,4.63,7.58,90,0.44,0,10.003,278.3
2019-01-09T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,27.45,29.41,20.97,0.68,1007.81,4.85,8.31,80,0.14,0,10.089,277.6
2019-01-09T02:00:00Z,Clear,clear-night,0.01,0.03,rain,27.17,29.49,22.05,0.74,1008.02,5.1,9.08,79,0.07,0,10.234,276.3
2019-01-09T03:00:00Z,Humid,clear-night,0.02,0.05,rain,27.17,29.79,22.72,0.77,1008.07,5.11,9.6,70,0.05,0,10.467,274.6
2019-01-09T04:00:00Z,Clear,clear-night,0.15,0.12,rain,26.87,29.05,22.11,0.75,1007.84,5.23,9.93,54,0.12,0,9.881,272.1
2019-01-09T05:00:00Z,Partly Cloudy,partly-cloudy-night,0.52,0.18,rain,26.92,29.01,21.8,0.74,1007.46,3.82,10,37,0.23,0,11.526,269.2
2019-01-09T06:00:00Z,Partly Cloudy,partly-cloudy-night,0.98,0.27,rain,27.01,29.14,21.79,0.73,1006.37,3.7,9.17,30,0.38,0,9.484,264.2
2019-01-09T07:00:00Z,Possible Light Rain,rain,1.08,0.39,rain,26.77,28.78,21.76,0.74,1006.21,3.32,8.55,0,0.44,0,10.373,263.8
2019-01-09T08:00:00Z,Possible Light Rain,rain,1.03,0.45,rain,25.61,26.28,21.68,0.79,1006.27,3.26,7.7,345,0.28,0,10.781,264.9
2019-01-09T09:00:00Z,Possible Light Rain,rain,0.91,0.44,rain,24.55,25.25,21.62,0.84,1006.41,2.68,6.71,303,0.44,0,10.978,265.5
2019-01-09T10:00:00Z,Possible Light Rain,rain,0.6,0.43,rain,23.71,24.19,19.82,0.79,1006.72,9.82,15.5,251,0.61,0,9.522,264.9
2019-01-09T11:00:00Z,Possible Drizzle,rain,0.34,0.33,rain,22.57,22.77,17.28,0.72,1007.15,4.29,14.73,180,0.75,1,10.093,263.9
2019-01-09T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0.25,0.13,rain,24.69,24.9,17.52,0.64,1006.13,2.46,5.2,238,0.75,3,10.003,265.2
2019-01-09T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0.13,0.05,rain,26.66,27.33,16.65,0.54,1006.07,4.23,5.25,238,0.64,5,9.931,264.7
2019-01-09T14:00:00Z,Partly Cloudy,partly-cloudy-day,0.02,0.03,rain,27.39,27.56,14.93,0.47,1006.01,4.39,5.43,257,0.27,9,9.967,263.9
2019-01-09T15:00:00Z,Clear,clear-day,0,0,NA,27.37,27.4,14.17,0.44,1005.9,3.94,5.25,209,0.04,12,10.003,263.2
2019-01-09T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,28.35,28.37,15.23,0.45,1005.73,3.8,4.23,216,0.75,8,10.019,262.6
2019-01-09T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,26.34,26.62,18.2,0.61,1005.51,4.09,4.09,209,0.75,7,10.019,261.9
2019-01-09T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,27.37,27.95,16.75,0.52,1005.66,2.23,3.8,148,0.75,6,11.703,263.7
2019-01-09T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0.08,0.12,rain,27.98,28.19,15.69,0.47,1005.52,2.61,3.52,177,0.75,5,11.808,263.4
2019-01-09T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0.43,0.23,rain,27.2,28.27,18.52,0.59,1005.4,1.95,3.35,120,0.75,3,11.686,262.9
2019-01-09T21:00:00Z,Possible Light Rain,rain,0.85,0.31,rain,26.14,26.34,17.47,0.59,1005.64,4.11,4.11,94,1,1,11.627,262.4
2019-01-09T22:00:00Z,Possible Light Rain,rain,0.93,0.38,rain,26,26.24,17.77,0.61,1006.52,3.67,3.92,104,1,0,11.836,261.9
2019-01-09T23:00:00Z,Possible Light Rain,rain,0.86,0.47,rain,25.22,25.44,17.59,0.63,1007.75,3.74,4.8,100,1,0,12.107,261.4
2019-01-10T00:00:00Z,Possible Light Rain,rain,0.79,0.5,rain,24.63,24.91,18.16,0.67,1008.63,3.82,4.5,140,1,0,10.681,259.4
2019-01-10T01:00:00Z,Possible Light Rain,rain,0.55,0.49,rain,24.32,24.56,17.78,0.67,1009.38,3.24,5.7,153,1,0,9.855,258.7
2019-01-10T02:00:00Z,Possible Drizzle,rain,0.37,0.42,rain,24.44,24.67,17.72,0.66,1010.01,4.26,7.31,145,1,0,8.102,258.1
2019-01-10T03:00:00Z,Possible Drizzle,rain,0.39,0.36,rain,23.45,23.66,17.54,0.69,1010.47,4.6,8.54,140,1,0,7.257,257.6
2019-01-10T04:00:00Z,Possible Light Rain,rain,0.59,0.45,rain,22.75,23.09,18.5,0.77,1010.75,7.33,9.09,138,1,0,7.504,257
2019-01-10T05:00:00Z,Possible Light Rain,rain,0.99,0.55,rain,21.79,22,17.35,0.76,1010.9,6.02,9.27,133,1,0,8.337,256.5
2019-01-10T06:00:00Z,Possible Light Rain,rain,1.45,0.64,rain,20.79,20.8,15.46,0.72,1010.7,5.39,9.04,134,0.75,0,9.357,258.6
2019-01-10T07:00:00Z,Light Rain,rain,1.35,0.65,rain,20.25,20.26,15.42,0.74,1010.96,4.58,9.12,139,0.85,0,9.57,257.4
2019-01-10T08:00:00Z,Possible Light Rain,rain,1.05,0.63,rain,20.27,20.29,15.5,0.74,1011.35,3.96,9.15,139,0.85,0,9.482,255.4
2019-01-10T09:00:00Z,Possible Light Rain,rain,0.84,0.6,rain,20.57,20.57,15.04,0.71,1011.92,3.93,9.14,135,1,0,9.606,254
2019-01-10T10:00:00Z,Possible Light Rain,rain,0.85,0.57,rain,20.54,20.54,14.69,0.69,1012.76,4.85,9.42,144,1,0,9.888,253.7
2019-01-10T11:00:00Z,Possible Light Rain,rain,0.94,0.55,rain,19.77,19.77,13.45,0.67,1013.76,3.99,9.42,141,1,1,10.184,253.8
2019-01-10T12:00:00Z,Possible Light Rain,rain,0.87,0.45,rain,20.46,20.46,13.56,0.65,1013.44,4.12,6.46,162,0.85,3,9.562,254.6
2019-01-10T13:00:00Z,Possible Light Rain,rain,0.96,0.5,rain,20.4,20.4,15.02,0.71,1014.16,3.85,6.87,167,1,4,9.709,254.4
2019-01-10T14:00:00Z,Possible Light Rain,rain,1.13,0.55,rain,21.13,21.13,15.02,0.68,1014.93,4.52,7.79,163,1,5,9.333,254.1
2019-01-10T15:00:00Z,Possible Light Rain,rain,1.17,0.56,rain,21.61,21.61,15.01,0.66,1015.57,5,8.45,160,1,6,8.808,254.2
2019-01-10T16:00:00Z,Possible Light Rain,rain,0.89,0.51,rain,21.47,21.5,15.72,0.7,1016,4.84,8.51,164,1,6,9.559,254.9
2019-01-10T17:00:00Z,Possible Light Rain,rain,0.52,0.42,rain,21.41,21.49,16.22,0.72,1016.3,5.39,8.29,175,0.85,7,8.982,256.1
2019-01-10T18:00:00Z,Possible Drizzle,rain,0.29,0.31,rain,23.27,23.27,14.87,0.59,1016.22,5.21,6.2,170,1,5,10.025,264.6
2019-01-10T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0.14,0.2,rain,22.82,22.82,14.88,0.61,1016.27,4.73,5.65,172,0.75,5,9.979,264.3
2019-01-10T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0.05,0.08,rain,22.19,22.19,13.96,0.6,1016.26,3.94,5.31,184,0.75,3,9.99,262.7
2019-01-10T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0.01,0.03,rain,21.78,21.78,14.03,0.61,1016.44,4.23,5.32,184,0.75,2,10.003,261.3
2019-01-10T22:00:00Z,Overcast,cloudy,0,0,NA,19.83,19.83,14.11,0.7,1016.92,4.62,9.17,189,1,0,10.001,261.1
2019-01-10T23:00:00Z,Overcast,cloudy,0,0,NA,19.62,19.62,13.19,0.66,1017.56,4.41,9.32,182,1,0,10.002,261.3
2019-01-11T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,18.56,18.56,12.56,0.68,1017.91,5.33,9.79,158,0.75,0,10.003,264.8
2019-01-11T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,17.63,17.63,12.14,0.7,1018.61,4.4,9.81,158,0.44,0,10.003,264.3
2019-01-11T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,16.75,16.75,11.19,0.7,1019.39,4.62,7.83,151,0.19,0,10.003,263.1
2019-01-11T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,16.54,16.54,11.24,0.71,1019.93,4.63,7.25,156,0.19,0,10.003,261.9
2019-01-11T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,15.86,15.86,11.27,0.74,1020.09,2.57,6.7,172,0.19,0,10.003,260.8
2019-01-11T05:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,15.61,15.61,10.63,0.72,1020.03,2.7,6.08,170,0.19,0,10.003,259.8
2019-01-11T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,14.68,14.68,10.25,0.75,1020.08,1.72,4.87,171,0.19,0,10.003,260.1
2019-01-11T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,13.96,13.96,10.22,0.78,1020.16,1.13,4.49,198,0.19,0,10.003,259.9
2019-01-11T08:00:00Z,Clear,clear-night,0,0,NA,13.26,13.26,10.17,0.82,1020.26,2.01,4.28,189,0,0,10.003,259.8
2019-01-11T09:00:00Z,Clear,clear-day,0,0,NA,13.21,13.21,10.07,0.81,1020.42,1.3,4.09,205,0,0,10.003,259.8
2019-01-11T10:00:00Z,Clear,clear-day,0,0,NA,14.08,14.08,10.93,0.81,1020.71,1.76,3.94,196,0,0,10.003,259.7
2019-01-11T11:00:00Z,Clear,clear-day,0,0,NA,17.53,17.53,9.76,0.6,1021,1.78,3.81,150,0,2,10.003,259.6
2019-01-11T12:00:00Z,Clear,clear-day,0,0,NA,19.74,19.74,6.66,0.43,1020.97,2.32,3.42,139,0,4,10.003,261.9
2019-01-11T13:00:00Z,Clear,clear-day,0,0,NA,20.74,20.74,3.51,0.32,1021.03,3.18,3.36,114,0,7,10.003,262
2019-01-11T14:00:00Z,Clear,clear-day,0,0,NA,21.72,21.72,5.25,0.34,1020.99,4.86,4.86,99,0,10,10.003,261.8
2019-01-11T15:00:00Z,Clear,clear-day,0,0,NA,21.78,21.78,7.07,0.39,1020.79,4.12,4.12,104,0,12,10.003,261.4
2019-01-11T16:00:00Z,Clear,clear-day,0,0,NA,22.32,22.32,5.03,0.32,1020.33,5.14,5.14,88,0,13,10.003,260.8
2019-01-11T17:00:00Z,Clear,clear-day,0,0,NA,23.08,23.08,5.06,0.31,1019.69,4.7,4.7,68,0,13,10.003,259.9
2019-01-11T18:00:00Z,Clear,clear-day,0,0,NA,23.01,23.01,7.86,0.38,1019.14,4.38,4.38,51,0,10,10.003,265.2
2019-01-11T19:00:00Z,Clear,clear-day,0,0,NA,23.16,23.16,8.42,0.39,1018.5,4.79,4.79,67,0,7,10.003,265.7
2019-01-11T20:00:00Z,Clear,clear-day,0,0,NA,22.93,22.93,8.26,0.39,1017.86,4.87,4.87,56,0,4,10.003,265.8
2019-01-11T21:00:00Z,Clear,clear-day,0,0,NA,22.89,22.89,8.26,0.39,1017.43,4.36,4.36,78,0,2,10.003,265.9
2019-01-11T22:00:00Z,Clear,clear-day,0,0,NA,22.08,22.08,10.64,0.48,1017.33,4.84,4.84,80,0,0,10.003,266
2019-01-11T23:00:00Z,Clear,clear-day,0,0,NA,21.19,21.19,10.71,0.51,1017.43,4.49,5.08,91,0,0,10.003,266.1
2019-01-12T00:00:00Z,Clear,clear-night,0,0,NA,21.38,21.38,11.35,0.53,1017.53,3.93,5.07,92,0,0,10.003,265.9
2019-01-12T01:00:00Z,Clear,clear-night,0,0,NA,21.4,21.4,12.66,0.57,1017.64,3.34,5.56,121,0,0,10.003,265.8
2019-01-12T02:00:00Z,Clear,clear-night,0,0,NA,21.29,21.29,13.73,0.62,1017.83,3.87,6.07,90,0,0,10.003,265.8
2019-01-12T03:00:00Z,Clear,clear-night,0,0,NA,21.6,21.6,14.82,0.65,1017.91,3.93,6.52,91,0,0,10.003,265.9
2019-01-12T04:00:00Z,Clear,clear-night,0,0,NA,21.74,21.74,14.53,0.64,1017.79,4.05,6.9,68,0,0,10.003,266.1
2019-01-12T05:00:00Z,Clear,clear-night,0,0,NA,20.92,20.92,14.64,0.67,1017.6,4.19,7.23,75,0,0,10.003,266.4
2019-01-12T06:00:00Z,Clear,clear-night,0,0,NA,20.52,20.52,15.24,0.72,1017.13,3.98,7.27,55,0,0,10.003,264.5
2019-01-12T07:00:00Z,Clear,clear-night,0,0,NA,20.56,20.6,15.75,0.74,1017.03,3.56,7.13,39,0.01,0,10.003,265.8
2019-01-12T08:00:00Z,Clear,clear-night,0,0,NA,21.63,21.77,16.73,0.74,1016.99,5.1,6.83,26,0.03,0,10.003,268
2019-01-12T09:00:00Z,Clear,clear-day,0,0,NA,20.65,20.81,16.72,0.78,1017.02,4.03,6.44,14,0.04,0,10.003,269.7
2019-01-12T10:00:00Z,Clear,clear-day,0,0,NA,21.75,22.02,17.75,0.78,1017.14,4.28,6.01,359,0.04,0,10.003,270.7
2019-01-12T11:00:00Z,Clear,clear-day,0,0,NA,22.34,22.6,17.78,0.75,1017.29,3.42,5.5,358,0.03,2,10.003,271.4
2019-01-12T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,23.16,23.49,18.52,0.75,1016.65,3.32,4.31,18,0.44,3,10.003,271.8
2019-01-12T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,23.93,24.17,17.79,0.69,1016.5,3.86,3.86,358,0.44,6,10.003,271
